usdot_num,fmsca_ai_profile,user_created,date_created,user_updated,date_updated,company_name,mc_num,registered_address,mailing_address,phone_number,fax_number,safety_review_date,num_of_trucks,num_of_tractors,num_of_trailers,hhg_authorization,total_complaints_2021,total_complaints_2022,total_complaints_2023
3627951,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30256303&id2=31983065&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:49.779Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:14.835Z,MEGA DELIVERY SERVICES LLC,1241817,"10825 SW 165TH TER
MIAMI, FL 33157","10825 SW 165TH TER
MIAMI, FL 33157-2942",(305)321-6258,,,1,0,0,false,0,0,0
3623356,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30259315&id2=31987658&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:20.954Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:46.682Z,TRAVLORD SERVICES LLC,1238533,"7835 BROWNSVILLE AVE
DALLAS, TX 75216",Same as above,(469)329-8268,,,1,0,0,false,0,0,0
3593346,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30264078&id2=32082676&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.135Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:53.790Z,WILSON BROS VAN LINES,1217912,"600 NE 185TH ST
MIAMI, FL 33179",Same as above,(877)611-6684,,,0,1,1,true,0,0,1
3591643,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30264961&id2=32084909&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:04.817Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:30.898Z,R & J MOVING COMPANY LLC,1216759,"14534 SUNROSE LANE
DALLAS, TX 75234",Same as above,(469)767-0515,,,0,1,1,false,0,0,0
3607726,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30270904&id2=32002776&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:11.535Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:37.319Z,SERENITY MOVING & BROKER,1227726,"20295 NW 2ND AVE STE 201
MIAMI, FL 33169","6055 WESTGATE DR APT 521
ORLANDO, FL 32835-2089",(754)799-7208,(407) 588-4690,,0,0,0,false,0,0,0
3606050,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30271811&id2=32004180&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:20.703Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:46.832Z,DPM 0173 LLC,1226549,"11531 SW 90TH TERR
MIAMI, FL 33176","16720 SW 278 ST
HOMESTEAD, FL 33031",(786)830-2339,,,1,0,0,false,0,0,0
3603533,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30273237&id2=32088635&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:47.668Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:12.968Z,MAINLAND VAN LINES LLC,1224867,"1835 NE MIAMI GARDENS DR # 520
MIAMI, FL 33179","1835 NE MIAMI GARDENS DR # 520
MIAMI, FL 33179-5035",(786)271-7850,,,1,0,0,false,0,0,0
3601011,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30275482&id2=32091141&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:43.057Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:08.709Z,L MILLER JR LLC,1223148,"2732 GASTON AVE APT 535
DALLAS, TX 75226",Same as above,(214)336-8860,,,0,0,0,false,0,0,0
3600228,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30276027&id2=32092434&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:21.446Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:47.096Z,TRIVIUM UNITED LLC,1222605,"11270 SW 25TH TERR
MIAMI, FL 33165",Same as above,(786)388-0406,,,0,0,0,,0,0,0
3598192,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30276653&id2=32094470&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:44.102Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:09.451Z,LAWANNA LOGISTICS LLC,1221211,"7947 GLENWAY DR
DALLAS, TX 75249","7947 GLENWAY DR
DALLAS, TX 75249-2019",(202)597-3553,,,1,0,0,false,0,0,0
3473360,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30279159&id2=32219558&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:06.380Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:32.333Z,RED EYE TRUCKING,1137537,"3847 ENOLA GAY AVE
DALLAS, TX 75227","3847 ENOLA GAY AVE
DALLAS, TX 75227-4781",(214)779-8864,,,2,0,1,false,0,0,0
3332401,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30280569&id2=32343879&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:16.088Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:41.852Z,SUPER MAN MOVERS,1135887,"1910 SW 17TH ST
MIAMI, FL 33145-2114",Same as above,(305)244-1840,,,1,0,0,false,0,0,0
3468011,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30281980&id2=32224413&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:35.410Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:00.984Z,HYPHEN,1134218,"5656 N CENTRAL EXPY 901
DALLAS, TX 75206",Same as above,(469)491-9877,,,0,0,0,,0,0,0
3463956,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30284327&id2=32212322&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:03.863Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:29.915Z,PROMPT AND QUICK TRANSPORTATION,1131601,"13290 NOEL RD 550
DALLAS, TX 75240",Same as above,(214)729-7171,,,1,1,0,false,0,0,0
3463491,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30285131&id2=32212789&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:25.946Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:51.888Z,FINE MOVERS LLC,1131325,"3640 ESPANOLA DR
DALLAS, TX 75220","3640 ESPANOLA DR
DALLAS, TX 75220-3630",(469)799-4241,,,2,0,0,false,0,0,0
3443179,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30297106&id2=32233373&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:14.685Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:40.415Z,SSL LOGISTICS CARGO INC,1118820,"60 NW 37TH AVE APT 608
MIAMI, FL 33125",Same as above,(786)419-2386,(786) 419-2386,,0,1,1,false,0,0,0
3442433,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30297797&id2=32233847&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:20.969Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:46.696Z,TRAYLOR TRANSPO LLC,1118387,"3309 ELM STREET
DALLAS, TX 75226","539 W COMMERCE ST STE 1811
DALLAS, TX 75208",(800)705-6004,,,0,0,0,,0,0,0
3440463,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30298679&id2=32186681&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:27.783Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:53.410Z,WHITE GLOVE STORAGE AND DELIVERY - DALLAS LLC,1117249,"1210 INWOOD RD
DALLAS, TX 75247","1210 INWOOD RD
DALLAS, TX 75247-6817",(214)748-1111,,,14,0,0,false,0,0,0
3436116,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30301282&id2=32190498&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:31.086Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:56.898Z,GRAVEL TRANSPORTATION LLC,1114644,"20160 W DIXIE HWY APT 25202
MIAMI, FL 33180","20160 W DIXIE HWY APT 25202
MIAMI, FL 33180-1947",(603)557-8707,,,0,1,1,false,0,0,0
3458250,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30304364&id2=32217788&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:00.357Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:26.441Z,PAQ LOGISTICS LLC,1127962,"2631 NW 49 ST
MIAMI, FL 33142",Same as above,(754)267-6683,,,0,0,1,false,0,0,0
3456945,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30305651&id2=32235975&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:29.175Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:54.889Z,YHELP TRANSPORT,1127173,"37 NW 48TH ST
MIAMI, FL 33127",Same as above,(843)819-2901,,,1,1,0,false,0,0,0
3452970,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30308138&id2=32239196&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:16.985Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:42.997Z,TASK FORCE MOVING AND STORAGE LLC,1124700,"11700 PRESTON RD STE 465
DALLAS, TX 75230","11700 PRESTON RD SUITE 465
DALLAS, TX 75230",(469)826-0980,,,1,0,0,true,0,0,0
3513066,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30318232&id2=32162972&f=search%3D5%26ads%3Da%26state%3DGA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:22.530Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:48.089Z,TWO MEN AND A TRUCK,1163502,"4075 CHARLES HARDY PARKWAY #24
DALLAS, GA 30157","4230 INDUSTRIAL CENTER LN NW STE 200
ACWORTH, GA 30101-6706",(770)779-0840,(678) 305-7302,,3,0,0,true,0,0,0
2397038,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30320078&id2=33279256&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:04.600Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:30.667Z,QUEEN CITY MOVERS,1178552,"661 WEST NICKERSON STREET APT 2
SEATTLE, WA 98119","661 WEST NICKERSON STREET APT2
SEATTLE, WA 98119",(206)295-1467,,,1,0,0,false,0,0,0
3532477,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30322146&id2=32159947&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:23.591Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:49.740Z,"EQUIXPRESS, INC",1176468,"8399 NW 66 ST
MIAMI, FL 33166",Same as above,(130)588-8212,(130) 588-8212,,0,0,0,false,0,0,0
3497442,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30328570&id2=32113556&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:16.558Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:42.764Z,CROSSONE,1153164,"11540 SW 5TH ST
MIAMI, FL 33174","1313 W 49TH ST #3
HIALEAH, FL 33012",(502)915-3164,,,2,0,0,false,0,0,0
3494955,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30329920&id2=32115293&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:18.857Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:44.806Z,DELIVERY EXPRESS,1151542,"1835 NW 112TH AVE STE 174
MIAMI, FL 33172","1835 NW 112TH AVE STE 174
MIAMI, FL 33172-1819",(786)779-6857,,,1,0,1,false,0,0,0
3495604,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30330298&id2=32114882&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:04.062Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:30.727Z,AVANCE UPSCALE MOVING & STORAGE LLC,1151948,"3522 LA REUNION PARKWAY
DALLAS, TX 75212","PO BOX 223867
DALLAS, TX 75222",(214)951-9446,,,4,0,0,true,0,0,0
3492976,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30331729&id2=32117254&f=search%3D5%26ads%3Da%26state%3DGA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:59.605Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:25.443Z,OWAY LLC,1150247,"54 SYCAMORE LN
DALLAS, GA 30132","54 SYCAMORE LN
DALLAS, GA 30132-1979",(678)693-1612,,,2,0,0,false,0,0,0
3491781,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30332003&id2=32119219&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:22.194Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:48.088Z,EASY ROAD MOVING & STORAGE INC,1149461,"16407 NW 8TH AVE
MIAMI, FL 33169",Same as above,(786)806-9542,,,4,4,4,true,12,11,7
3490398,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30333173&id2=32119848&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:38.567Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:04.210Z,JDR QUALITY DELIVERY INC,1148547,"21423 SW 125TH PATH
MIAMI, FL 33177","21423 SW 125TH PATH
MIAMI, FL 33177-5790",(786)672-2022,,,1,0,0,false,0,0,0
3508755,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30337925&id2=32167013&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:28.435Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:54.358Z,G4 TRUCKING,1160691,"8413 CANVASBACK LN
DALLAS, TX 75249","8413 CANVASBACK LN
DALLAS, TX 75249-2215",(214)704-1955,,,0,1,1,false,0,0,0
3506713,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30338763&id2=32169071&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:20.690Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:46.821Z,DP MOVING,1159357,"9406 AMBERTON PKWY
DALLAS, TX 75243","9406 AMBERTON PKWY
DALLAS, TX 75243-3227",(786)728-0972,,,1,0,0,false,0,0,0
3505390,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30339913&id2=32121496&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:57.290Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:23.426Z,NORTH WEST MOVING&STORAGE,1158463,"701 FIFTH AVE 42ND FLOOR
SEATTLE, WA 98104",Same as above,(917)938-8502,,,0,0,0,false,2,1,0
3500694,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30343035&id2=32126176&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:00.115Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:26.974Z,ALPHA RELOCATIONS LLC,1155341,"13140 COIT RD SUITE 366
DALLAS, TX 75240","13140 COIT RD SUITE366
DALLAS, TX 75240",(214)516-1280,,,1,0,0,false,1,0,0
3352009,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30344399&id2=32275391&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:12.026Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:37.806Z,SHIELD & STAR MOVING AND STORAGE,1071801,"18851 NE 29TH AVE STE 700
MIAMI, FL 33180","18851 NE 29TH AVE STE 700
MIAMI, FL 33180-2845",(570)369-6301,,,0,0,0,false,0,0,0
3316127,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30361663&id2=32360425&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:49.283Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:14.560Z,MCHL EXPRESS LLC,1054281,"8145 NW 7TH ST APT 216
MIAMI, FL 33126",Same as above,(346)316-0553,,,0,1,0,false,0,0,0
3313936,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30362739&id2=32362342&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.899Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:54.609Z,XFINITYMOVING LLC,1053189,"9380 SW 72ND ST STE 216
MIAMI, FL 33173",Same as above,(844)740-6152,,,0,0,0,false,0,0,0
3312177,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30363857&id2=32363591&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:20.313Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:46.477Z,DOLLY INC,1052327,"901 5TH AVE STE 600
SEATTLE, WA 98164","901 5TH AVE STE 600
SEATTLE, WA 98164-2086",(206)494-3198,,,0,0,0,false,0,0,0
3307068,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30366362&id2=32319562&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:24.934Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:50.445Z,US STANDARD MOVING & STORAGE CORP,1049836,"333 S.E. 2ND AVE, STE 2000
MIAMI, FL 33131",Same as above,(888)900-0372,,,0,0,0,false,70,2,0
3334823,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30369746&id2=32357585&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:13.479Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:39.777Z,CKO ENTERPRISES LLC,1063332,"11330 AMANDA LN APT 520
DALLAS, TX 75238",Same as above,(281)693-1299,,,1,0,0,false,0,0,0
3332071,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30370307&id2=32344465&f=search%3D5%26ads%3Da%26state%3DGA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:18.897Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:44.695Z,THURLBYCHOICE TRUCKING,1062005,"79 SCOTLAND DR
DALLAS, GA 30132",Same as above,(404)852-2487,,,1,0,0,false,0,0,0
3328500,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30372793&id2=32348034&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.289Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:53.946Z,WISEMEN GROUP LLC,1060303,"9550 FOREST LANE STE 620
DALLAS, TX 75243","PO BOX 741053
DALLAS, TX 75374",(214)466-9561,(214) 484-8122,,2,0,0,false,0,0,0
3323887,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30374687&id2=32369049&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:36.211Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:01.823Z,INSTALLATION DELIVERY & STORAGE LLC,1058153,"3530 DILIDO RD
DALLAS, TX 75228",Same as above,(972)287-1630,,,3,0,0,false,0,0,0
3414596,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30379773&id2=32195634&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:10.618Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:36.617Z,SAXTON LOGISTICS,1101963,"1116 CLAUDE ST
DALLAS, TX 75203","1605 CANYON OAKS DRIVE
IRVING, TX 75061",,,,0,0,0,false,0,0,0
2441690,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30380857&id2=33169324&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:53.638Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:19.241Z,MOVING AROUND THE CLOCK,1101135,"8316 NW 68 ST
MIAMI, FL 33166",Same as above,(305)239-8773,,,1,0,0,false,0,0,0
3432576,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30385263&id2=32194294&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:08.848Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:35.100Z,BOX MOVER LLC,1112601,"2720 S IRVING ST
SEATTLE, WA 98144",Same as above,(206)499-5444,,,1,0,0,false,0,0,0
3429180,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30387283&id2=32181578&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:32.107Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:57.881Z,H K RELOCATION MOVING & STORAGE,1110565,"9221 AMBERTON PKWY APT 203
DALLAS, TX 75243","9221 AMBERTON PKWY APT 203
DALLAS, TX 75243-3201",(972)689-4974,,,1,0,0,true,0,1,0
3368476,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30392845&id2=32258154&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:13.743Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:40.031Z,CLOUD CITY LOGISTICS LLC,1088635,"2728 FAIRVIEW AVE E APT 104
SEATTLE, WA 98102",Same as above,(847)275-6370,,,27,0,0,false,0,0,0
3379742,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30397174&id2=32296040&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:18.894Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:44.691Z,THUNDERS BRAND LLC,1084544,"90 SW 3RD ST APT 3511
MIAMI, FL 33130","90 SW 3RD ST APT 3511
MIAMI, FL 33130-4063",(305)842-4772,,,0,0,0,false,7,1,1
3376640,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30398808&id2=32299126&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:00.347Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:27.193Z,AM RELOCATION INC,1083182,"2461 NE 201ST ST
MIAMI, FL 33180","2461 NE 201ST ST
MIAMI, FL 33180-1837",(786)260-7737,,,0,1,1,true,0,0,1
